tailid;geocode
24093;1851
24093;1837
24093;1874
24093;1805
24093;1828
24093;1833
24093;1836
24093;1856
24093;1840
24093;1870
24093;1848
24093;1812
24093;1845
24093;1852
24093;1835
24093;1850
24093;1824
24093;1815
24093;1860
25940;0216
25940;0211
25940;0215
25114;1900
25141;0800
25151;1600
25144;1100
25138;0500
25147;1400
35121;1400
25125;1700
25113;1800
25149;1500
25148;1500
25146;1200
25137;0400
25115;2000
30282;0900
30282;1000
25143;0900
25143;1000
25136;0200
25136;0300
27285;0136
38202;0219
24093;1816
24093;1857
27949;0941
27949;0940
27949;0937
27949;0929
27949;0919
27949;0935
27949;0928
27949;0911
27949;0912
27949;0901
27949;0914
27949;0906
27949;0904
27949;0926
27949;1018
27949;1017
27949;1014
34552;1738
34550;1551
34550;1566
24093;1868
25174;0301
25174;0220
22240;1233
22240;1234
22240;1235
22240;1251
22242;1241
25174;0219
25174;0217
25174;0216
25174;0214
25174;0215
25174;0211
25174;0627
25174;0628
25174;0602
25174;0711
25174;0713
25174;0702
34158;0221
25174;0716
25174;0701
25174;0704
25174;0722
25174;0720
25174;0723
25174;0706
25174;0709
25174;0805
25174;0806
25174;0814
25174;0815
25174;0901
25174;0914
25174;0904
25174;0926
25174;1001
25174;1018
25174;1002
25174;1029
25174;1032
25174;1003
25174;1004
24095;1933
24095;1929
24095;1926
24095;1919
24095;1903
39383;1120
24095;1917
24095;1936
24095;1911
24095;1943
24095;1940
24095;1920
24095;1931
24095;1938
24095;1924
24095;1942
24095;1923
24095;1941
24095;1913
24095;1939
24095;1925
24095;1928
24095;1927
24095;1902
24095;2012
24095;2024
24095;2028
24095;2023
24095;2004
24095;2015
24095;2022
24095;2014
24095;2017
24095;2018
24972;1811
24095;2027
24095;2020
24095;2030
24972;1818
24095;2025
24972;1834
24095;2003
24972;1833
24095;2002
25175;1145
25175;1101
25175;1141
25175;1129
25175;1122
25175;1133
25175;1119
25175;1149
25175;1120
25175;1144
25175;1127
25175;1142
25175;1102
25175;1135
25175;1111
25175;1124
22561;1920
25175;1103
25175;1130
22561;1923
25175;1134
25175;1146
25175;1151
25175;1160
25175;1247
25175;1244
25175;1264
25175;1201
25175;1219
22542;1925
23724;1824
39162;0814
34146;1822
34146;1818
34146;1826
34146;1825
34146;1827
34146;1820
41202;1933
41202;1922
26318;0420
26318;0438
26318;0427
26318;0434
26318;0439
26318;0423
26318;0403
26318;0402
25959;0001
41202;1929
41202;1926
41202;1919
41202;1903
41202;1917
41202;1936
41202;1943
41202;1940
41202;1920
41202;1931
41202;1938
41202;1924
41202;1942
41202;1923
41202;1941
41202;1913
41202;1939
41202;1925
41202;1928
41202;1927
41202;1902
41202;1852
41202;1854
41202;1805
32226;2028
32226;2012
32226;2024
32226;2023
32226;2004
26318;0418
32226;2015
34141;1428
34141;1418
34141;1438
34141;1429
34141;1401
34141;1430
34141;1413
34141;1416
34141;1431
34141;1426
34141;1422
34141;1433
34141;1420
34141;1412
34141;1417
34141;1424
25180;0900
32226;2021
21589;1529
26318;0441
26318;0432
26318;0412
26318;0430
26318;0419
26318;0436
26318;0428
26318;0437
26318;0426
26318;0429
26318;0425
25180;0800
26322;1114
26322;1101
26322;1141
26322;1129
26322;1122
26322;1133
26322;1119
26322;1120
26322;1144
26322;1112
26322;1127
26322;1142
26322;1102
26322;1111
26322;1124
26322;1130
26322;1121
34160;1145
34160;1211
34160;1149
34160;1135
34160;1134
34160;1151
34160;1216
34160;1146
34160;1160
26316;1017
26316;1018
26316;0941
26316;0940
26316;0938
26316;0937
26316;0935
26316;1014
25180;1000
25180;0700
25181;0600
25181;0400
25181;0500
25181;0100
25179;1500
25179;1700
25179;1600
25178;2000
25178;1800
25178;1900
25182;0200
25182;0300
25183;1100
25183;1200
25183;1400
41323;0200
40706;0200
35163;0900
35162;1200
29088;0600
34150;0534
34150;0533
34150;0538
34150;0536
29091;0400
34150;0528
20675;0828
20675;0826
20675;0827
20675;0807
34153;0522
34153;0520
34153;0521
28648;1800
23712;1700
40702;0500
24694;0300
35224;1100
40703;1400
35191;1600
35198;0800
35170;1900
34158;0220
34158;0219
34158;0237
34158;0227
34158;0234
34158;0239
34158;0230
34158;0238
34158;0233
34158;0236
34158;0228
34158;0226
34158;0235
40705;1000
28650;0700
40704;0100
24993;1600
24993;1700
24993;1800
24995;1900
24995;2000
25005;0200
25005;0300
24989;0900
24989;1000
24989;0800
24989;0700
24989;0600
40782;1703
40782;1748
37185;0701
21791;0439
21795;0441
21839;0239
21841;0228
21809;0234
21846;0121
21589;1526
21802;0512
37187;0806
24491;1259
41323;0301
41323;0100
25174;0626
32229;1868
32242;1264
32230;1832
32230;1828
32230;1834
32230;1836
32230;1824
32230;1825
32230;1826
32230;1820
32230;1822
32230;1818
32230;1827
32230;1835
32230;1813
32230;1815
32230;1816
32230;1812
32230;1811
25064;2030
25064;2025
25064;2003
25064;2002
25064;1933
25064;1922
25064;1929
20675;0821
25064;1926
25064;1919
25064;1903
25064;1917
25064;1936
25064;1911
25064;1943
25323;2003
25323;2002
25323;2028
25323;2027
25323;2025
25064;1940
25323;2021
25323;2022
25064;1920
25323;2023
25323;2024
25064;1938
25064;1931
25064;1924
25064;1942
25064;1923
25064;1941
25064;1913
25064;1939
25064;1925
25064;1928
25231;2011
25231;2012
25231;2014
25231;2015
25231;2018
25231;2019
25231;2020
25231;2017
20680;1102
20680;1124
20680;1127
20680;1122
20680;1130
20680;1129
20680;1133
20680;1141
20680;1142
20680;1144
25333;1943
25333;1942
25333;1941
25333;1938
25333;1936
25333;1933
25333;1931
25333;1922
25333;1924
25333;1925
25333;1929
25333;1939
25333;1928
25333;1927
26016;1826
26016;1825
26016;1813
26016;1812
26016;1815
26016;1816
26016;1820
26016;1818
26016;1827
26016;1832
26016;1822
26016;1834
26016;1835
26016;1828
26016;1833
25064;1927
25064;1902
26260;1837
26260;1838
32226;2011
32226;2017
32226;2022
32226;2014
32226;2018
32226;2027
32226;2019
32226;2020
20785;0220
32226;2030
32226;2025
32226;2003
32226;2002
32263;0236
41323;0500
41323;0600
41323;0412
41323;0545
41323;0415
41323;0417
41323;0418
26260;1836
26260;1839
26260;1840
41323;0419
26260;1841
41323;0420
26260;1845
26260;1848
26260;1857
26260;1856
26260;1849
41323;0423
41323;0425
41323;0426
41323;0427
41323;0428
25587;1850
25587;1853
25587;1851
25587;1852
25587;1805
25587;1911
25587;1866
41323;0429
25587;1871
25587;1913
25587;1917
37924;1221
25587;1868
25587;1923
37924;1222
25587;1874
37924;1219
25587;1860
25587;1859
25587;1865
37924;1223
25587;1867
37924;1244
37924;1216
25587;1870
41323;0430
25587;1919
25587;1920
41323;0403
25587;1854
41323;0402
41323;0711
41323;0713
41323;0714
20673;0822
20673;0819
20673;0811
20673;0805
20673;0814
20673;0817
20673;0815
41323;0716
41323;0702
41324;0719
41324;0701
26029;0512
26029;0511
26029;0513
26029;0514
26029;0515
26029;0517
26029;0516
26029;0519
26029;0520
26029;0521
26029;0522
25235;0529
25235;0528
25235;0533
25235;0534
25235;0536
25235;0538
25235;0540
25235;0541
25235;0543
25235;0544
25235;0545
25235;0542
25636;0633
25636;0621
25636;0622
25636;0623
25636;0532
25636;0615
25636;0616
25636;0620
25636;0619
25636;0617
25636;0618
32821;0625
32821;0624
32821;0626
32821;0627
32821;0628
32821;0604
32821;0631
32821;0713
32821;0711
32821;0632
26301;0220
25293;0714
25293;0702
25293;0701
25293;0716
25293;0728
25293;0719
25293;0720
25293;0722
25293;0723
25293;0706
25293;0709
25531;0811
25531;0805
25531;0819
25531;0814
25531;0815
25531;0817
25531;0834
25531;0822
25531;0827
25531;0807
25531;0821
25531;0829
25531;0830
25531;0831
25531;0828
25531;0826
25531;0833
26185;0127
26185;0211
26185;0215
26185;0214
26185;0216
26185;0217
26185;0229
26185;0138
26185;0123
26185;0124
26185;0122
26185;0125
26037;0441
26037;0436
26037;0437
26037;0439
26037;0438
26037;0434
26037;0432
26037;0430
26037;0429
26037;0428
26037;0427
26037;0417
41324;0728
26037;0415
26037;0418
26037;0419
26037;0420
26037;0423
26037;0425
26037;0426
25622;0237
26037;0412
25622;0239
25622;0238
25622;0234
25622;0236
25622;0235
25622;0233
25622;0230
25622;0227
25622;0228
25622;0226
25622;0221
40485;1755
40485;1740
40485;1811
40485;1813
40485;1825
40485;1832
40485;1826
40485;1812
20685;1241
20685;1234
40485;1816
40485;1820
40485;1824
40485;1822
40485;1827
20685;1252
40485;1818
20685;1243
40485;1834
40485;1828
40485;1837
40485;1833
40485;1840
40485;1839
40485;1838
20685;1233
20685;1251
20685;1235
40485;1804
20701;1419
20701;1426
20701;1417
20701;1421
40485;1841
20701;1422
20701;1424
20745;0217
20745;0211
20745;0215
20745;0216
20745;0229
20745;0214
20762;0237
20762;0239
20762;0238
20762;0234
20762;0236
20749;0417
20749;0412
20749;0415
20749;0427
20749;0428
20749;0429
20749;0426
20755;0436
20755;0441
20755;0439
20755;0438
20755;0430
20755;0432
24626;0426
20709;0528
20709;0529
20709;0536
20709;0538
20709;0534
20709;0533
20709;0532
20711;0514
20711;0513
20711;0512
20711;0511
20711;0519
20711;0516
20711;0520
20711;0515
26095;0900
37942;0501
37942;0522
37942;0521
37742;0111
37742;0106
26097;2000
26063;0400
20716;0625
20716;0626
20716;0627
20716;0628
20721;0623
40485;1845
26064;1200
20683;1264
20683;1265
20683;1263
20683;1266
20683;1256
20683;1260
20723;0604
20723;0624
20723;0631
20723;0632
20723;0633
20723;0621
20727;0701
20727;0702
20727;0713
20727;0711
20727;0714
20727;0716
20729;0709
20729;0728
25135;0100
20752;0419
20752;0418
20700;1411
20752;0420
20752;0423
20752;0425
25140;0700
20700;1401
20700;1412
20700;1413
20700;1416
20700;1418
20700;1428
20700;1429
20700;1430
40485;1849
23973;1571
23973;1567
40485;1848
24005;1524
24005;1526
24005;1528
24005;1523
24639;0138
24639;0119
24639;0121
24639;0127
24639;0123
24639;0122
23959;1119
23959;1120
24291;0631
40485;1850
40485;1854
24295;0817
40483;2017
24297;1017
40484;1851
40484;1866
24242;0728
24207;1717
24207;1721
40484;1870
40484;1911
40484;1852
40484;1903
23917;1859
40484;1853
23917;1856
23917;1857
40484;1919
40484;1913
24155;1034
24155;1029
24155;1021
24155;1026
24131;1662
40484;1927
24397;2017
40484;1928
40484;1929
40484;1931
40484;1936
24626;0429
24626;0425
24636;0819
24636;0822
24143;1922
24143;1919
24143;1920
24140;0136
24140;0135
24140;0137
40484;1926
24146;1748
40484;1925
40484;1922
24146;1744
24146;1750
24057;0221
24057;0227
24057;0230
24057;0233
24057;0228
24057;0226
40484;1923
24619;1444
24619;1441
40484;1924
40484;1920
24019;0511
24019;0512
24019;0514
24019;0516
24019;0513
24019;0519
24019;0515
23920;0438
23920;0439
23920;0441
23920;0436
40484;1902
40484;1805
40483;2004
40483;2015
24362;0714
40483;2020
24362;0716
24362;0713
24362;0711
23887;1532
23887;1534
23887;1546
23887;1529
23887;1531
25504;0119
25504;0124
25504;0123
25504;0122
25504;0121
25478;1736
25478;1725
25478;1724
25478;1729
25478;1723
25457;2027
25457;2021
25457;2011
25457;2020
25940;0217
25940;0229
25940;0214
25479;1426
25479;1424
25479;1422
25479;1421
25480;1119
25480;1120
40483;2012
25482;0631
25482;0633
25482;0632
25894;1027
25894;0938
25894;0941
25894;0937
25894;0935
25894;1029
25894;1002
25894;1021
25894;1017
25894;1018
25894;0940
25894;1014
25894;1026
25484;0728
24112;1854
40483;2014
40483;1943
40483;1942
24112;1852
24112;1850
40483;1940
24086;1622
40483;1941
24086;1612
40483;2011
24086;1657
24086;1613
24051;0612
24053;0911
24053;0914
24053;0912
25485;1860
25485;1859
24138;1547
25485;1874
24138;1551
25486;1034
24138;1548
25486;1032
40482;2030
40482;2027
40482;2025
24138;1535
24004;1129
40482;2003
40482;2002
40482;2028
24033;1644
40482;2024
24033;1665
40482;2023
25838;0136
25838;0135
25838;0137
40482;2022
40482;2019
40482;2018
25489;1755
40482;2021
40486;1749
25489;1750
25489;1751
25489;1740
25489;1739
25489;1748
25489;1743
25489;1742
25489;1738
25489;1749
24013;0719
24013;0720
25489;1744
25799;0227
25799;0228
40486;1718
25799;0234
25799;0230
25799;0233
40486;1723
25491;0819
24016;0128
40486;1725
40486;1702
24483;0938
24483;0935
40486;1724
40486;1703
40486;1627
25494;0516
23983;1418
40486;1633
40486;1624
23983;1422
40486;1632
40486;1630
24491;1245
40486;1719
23995;1729
40486;1711
23995;1725
23995;1724
40486;1714
24443;1430
24443;1431
24443;1433
40486;1721
40486;1736
24001;1222
40486;1738
40486;1742
23894;1520
24181;0522
24181;0520
24181;0521
24292;0420
24292;0423
24292;0418
24292;0419
25494;0517
25494;0514
25494;0513
25494;0512
25494;0511
28312;1264
28312;1265
28312;1266
28312;1252
28312;1260
28312;1263
28312;1251
28312;1259
28312;1256
28312;1253
25774;1573
25774;1576
25774;1554
40486;1740
25774;1571
25774;1551
25774;1557
25774;1560
25774;1567
25774;1566
25774;1563
25781;1933
25781;1936
25781;1943
25781;1940
25781;1938
25781;1942
25781;1941
25781;1939
29135;1811
29135;1812
29135;1815
29135;1816
24402;1917
24402;1911
24402;1913
40486;1739
40486;1744
23938;1936
23938;1938
40486;1743
40486;1751
23917;1874
40444;0830
23938;1939
25496;1849
25496;1850
25496;1851
25496;1852
25496;1853
25496;1854
25496;1919
23924;0722
25496;1923
23924;0723
25496;1920
24099;0541
25498;1828
25498;1832
24099;0540
25498;1834
25498;1835
25499;0612
25473;1548
25473;1547
25473;1546
25473;1545
25473;1535
25473;1539
25473;1543
42262;2030
22186;1622
22186;1612
22186;1636
22186;1638
22186;1613
24099;0545
22186;1657
21800;0520
24099;0543
21749;0533
24099;0544
25475;1839
25475;1841
25475;1838
25475;1837
38943;1103
25475;1840
21723;0722
43262;1900
25475;1848
25475;1845
42624;1624
44422;1504
42647;1600
25577;0128
23989;1868
25449;1922
25449;1925
25449;1926
25449;1927
25449;1928
25449;1924
25449;1929
20783;0220
42466;1664
42466;1665
40542;1141
42624;1632
24682;2015
42657;0625
25060;1438
25060;1401
25060;1433
42657;0626
25060;1431
24682;2011
25060;1428
25060;1429
25060;1430
42657;0627
23893;0829
42657;0628
25452;1219
32364;0217
23893;0833
32364;0215
23895;1234
32364;0216
23895;1251
24681;1827
24259;1557
25452;1222
25452;1224
25452;1216
25452;1223
32364;0214
25453;1534
25453;1532
25453;1529
25453;1523
25453;1516
25453;1531
25453;1517
25453;1528
25453;1526
25453;1525
25453;1524
25454;1515
25454;1514
25454;1511
25454;1520
25455;0522
25455;0521
25455;0520
25455;0519
25061;1622
25061;1612
25061;1644
25061;1662
25061;1663
25061;1636
25061;1653
25061;1648
25061;1634
25061;1638
25061;1635
25061;1640
25061;1664
25061;1657
25061;1613
25061;1665
25456;0428
25456;0429
25458;0826
25458;0827
25459;0529
25459;0528
25460;1911
25460;1913
25460;1917
25291;0723
25291;0722
25291;0720
25291;0719
25461;0540
25461;0541
25461;0543
25461;0544
25461;0545
25463;1871
25463;1867
25463;1866
25463;1868
25464;0830
25464;0831
25464;0833
25464;0834
25465;0420
25465;0418
25465;0419
24681;1822
24681;1834
32364;0211
22208;1827
22208;1818
22208;1822
22209;1832
22209;1834
22209;1828
25462;2023
24681;1835
25462;2028
25462;2024
25462;2002
25462;2030
41950;0233
24259;1554
20783;0219
43802;0301
24259;1560
42322;1103
23927;1517
23927;1515
23927;1514
23930;2024
39922;0301
40186;0200
40186;0400
23930;2025
24483;1027
24107;0827
40186;0500
23925;0234
23925;0238
23925;0239
23925;0237
23925;0236
24421;0616
40186;0300
40186;0100
40183;1700
40183;1500
40183;1600
40182;2000
40182;1800
40182;1900
40185;0900
40185;1000
40185;0600
22217;1857
22209;1836
22209;1835
22217;1856
22217;1838
27540;2028
40185;0800
40185;0700
40184;1200
40184;1100
40184;1400
24421;0615
25478;1717
25478;1718
25478;1719
25478;1711
27485;1624
25478;1721
25478;1714
44282;1247
43882;1943
23983;1426
24490;1413
26129;1032
23895;1233
24624;1111
24088;1223
22542;2111
22217;1837
24619;1445
22217;1839
22217;1840
22217;1841
22217;1845
22217;1848
22217;1849
22169;1850
22169;1854
22169;1852
22169;1853
22218;1851
22218;1868
22218;1866
22218;1871
22218;1867
22215;1859
22215;1874
22215;1865
25001;1500
25001;1700
25001;1600
22187;1627
22187;1633
22187;1632
22187;1630
22187;1621
22187;1718
24624;1112
24057;0229
24174;1003
42624;1630
42624;1621
42624;1627
42624;1600
42682;1600
44562;1600
44562;1640
44562;1648
44562;1634
44562;1635
42647;1657
42647;1622
42647;1613
42647;1612
42647;1636
42647;1617
22187;1723
22189;1644
22189;1648
22189;1634
22189;1635
22189;1640
22188;1617
22243;1571
22243;1567
22243;1563
22243;1560
42647;1620
42382;1700
42466;1700
22204;1729
22204;1736
22204;1724
22205;1749
22205;1748
22205;1725
22205;1751
22205;1750
22205;1755
22205;1744
22205;1743
22205;1742
22205;1740
22205;1739
22205;1738
42466;1663
43327;1800
42484;1800
42651;1800
42646;1800
22203;1547
22203;1551
22203;1548
22203;1557
22203;1545
22203;1543
22203;1539
22203;1535
22206;1717
22206;1711
22206;1714
22206;1721
22206;1665
22206;1664
22246;1517
22246;1514
22246;1516
22246;1511
22246;1519
22246;1520
22186;1663
22186;1662
42653;1856
42653;1857
42653;1800
44582;1841
44582;1840
22202;1532
22202;1534
22202;1546
22202;1529
22202;1531
22202;1523
22182;1438
22182;1445
22182;1443
22182;1441
22182;1444
22182;1449
22238;1247
22238;1246
22238;1243
22238;1253
22238;1245
22238;1259
20700;1431
20700;1433
20702;1449
20702;1445
44582;1845
44582;1800
42629;1800
44583;1865
44583;1860
44583;1800
42650;1900
20677;1002
20677;1021
43324;1900
20677;1017
20677;1018
20677;1014
43326;1900
20676;0928
20676;0938
20676;0941
20676;0937
20676;0919
20676;0911
20676;0904
20676;0935
20676;0926
20676;0901
20676;0914
20676;0940
20676;0912
20676;0929
43325;1900
44584;1900
20681;1145
20633;1665
20633;1621
20633;1630
26061;1000
26066;0100
22450;0118
22449;0111
22452;0128
22452;0127
22452;0123
22452;0138
22452;0124
22452;0119
22452;0122
22452;0121
22455;0220
22454;0221
22454;0229
22454;0237
22454;0227
22454;0234
22454;0239
22454;0230
22454;0238
22454;0236
22454;0233
22454;0228
22454;0226
22454;0235
34507;0438
34507;0420
34507;0434
34507;0439
34507;0423
34507;0403
34507;0402
34507;0415
34507;0418
34507;0441
34507;0432
34507;0412
34507;0417
34507;0430
34507;0419
34507;0436
34507;0429
34507;0425
34507;0426
34507;0437
34507;0428
22458;0434
44584;1926
44584;1922
22461;0529
22461;0528
22461;0536
22461;0538
22461;0534
22461;0541
22461;0542
22461;0544
22461;0543
22461;0545
22461;0533
22461;0540
22461;0532
22462;0512
22466;0624
22466;0713
22466;0627
22466;0625
22466;0626
22466;0623
22466;0711
22466;0628
22469;0621
22469;0807
22469;0624
22469;0632
22469;0633
22469;0631
22467;0622
44584;1920
34516;0001
44584;1919
43325;1929
43325;1928
26174;2111
25008;2111
22154;2111
22558;1925
24970;1812
43325;1927
43325;1925
43325;1924
41186;1141
30867;1931
31104;1520
31077;1516
38522;2000
20634;1717
20634;1711
20650;1835
20658;1839
20658;1856
39562;1859
39562;1874
39562;1860
25213;0100
41324;0722
23996;1663
24112;1853
23996;1664
43882;1940
44162;0301
32593;1700
32594;0500
41803;1100
41803;1200
36982;0700
32591;0800
32600;1000
44182;0100
24681;1818
38962;1001
38963;0231
38967;1102
41324;0706
38966;1001
38942;1601
44362;1719
44363;2012
44363;2014
44363;2015
43562;2017
43562;2015
43562;2018
43562;2019
43222;1576
43222;1505
43222;1573
43222;1567
43222;1566
43222;1571
43222;1554
27949;0900
43223;1547
43223;1548
43223;1551
43223;1557
43223;1545
43223;1502
43223;1543
43223;1539
43223;1546
43223;1563
43223;1560
43223;1535
43225;1519
43224;1504
43462;0900
43465;1000
43466;1000
43463;1000
43464;1000
44462;0001
22430;1135
38683;0441
30781;0827
39022;1563
41324;0709
41324;0720
41324;0723
41324;0704
41324;0800
41324;0911
41324;0901
41325;1027
41325;1003
41325;1034
41325;1001
41325;1037
41325;1029
41325;1032
41325;1002
41325;1021
41325;1046
41325;1017
41325;1018
41325;1014
41325;1026
41325;0912
41325;0914
41325;0919
41325;0926
41325;0928
41325;0929
41325;0935
41325;0937
41325;0938
41325;0940
41325;0941
41325;0906
41325;0904
41326;1111
41326;1112
41326;1114
41326;1119
41326;1120
41326;1121
41326;1122
41326;1124
41326;1127
41326;1129
41326;1130
41326;1133
41326;1134
41326;1141
41326;1142
41326;1144
41326;1101
41326;1102
41326;1103
41326;1004
41327;1201
41327;1222
41327;1223
41327;1224
41327;1227
41327;1228
41327;1231
41327;1233
41327;1234
41327;1235
41327;1238
41327;1241
41327;1242
41327;1243
41327;1244
41327;1245
41327;1246
41327;1247
41327;1251
41327;1252
41327;1253
41327;1256
41327;1259
41327;1260
41327;1263
41327;1264
41327;1265
41327;1266
41327;1411
41327;1417
41327;1421
41327;1422
41327;1424
41328;1106
41328;1151
41328;1149
41328;1145
41328;1146
41328;1160
41328;1135
41328;1219
41328;1221
41328;1216
41328;1211
41329;1412
41329;1413
41329;1418
41329;1419
41329;1420
41329;1426
41329;1428
41329;1429
41329;1430
41329;1431
41329;1432
41329;1433
41329;1438
41329;1439
41329;1441
41329;1443
41329;1445
41329;1449
41329;1401
41330;1519
41330;1520
41330;1444
41330;1525
41330;1524
41330;1526
41330;1511
41330;1514
41330;1515
41330;1516
41330;1517
41330;1523
41330;1528
41330;1532
41330;1534
41330;1529
41330;1535
41330;1539
41330;1545
41330;1546
41330;1504
41331;1547
41331;1548
41331;1551
41331;1554
41331;1576
41331;1573
41331;1557
41331;1560
41331;1571
43322;1443
43322;1444
43322;1449
32822;0612
27949;1000
34529;0600
28382;1826
28382;1824
28382;1825
28400;1149
28400;1151
28400;1216
28400;1146
40007;1941
40022;1813
40023;1860
40024;1820
40025;1870
40026;1865
40027;1750
40028;1620
40029;1515
40031;1500
40036;1001
40034;0106
40030;1505
28400;1145
28400;1160
28400;1211
28400;1135
21371;1219
21371;1222
21371;1223
21371;1224
21366;1231
21366;1232
21366;1227
41331;1543
41331;1563
41331;1566
41331;1567
41331;1505
41331;1502
41343;1600
41343;0432
41343;0434
41343;0436
41343;0441
41343;0437
41343;0438
41343;0439
32249;0831
41343;1717
41343;1729
41343;1718
41343;1719
41343;1711
41343;1723
41343;1736
41343;1702
41343;1714
41343;1721
41343;1724
32244;0624
32258;0221
41342;2000
41342;1800
41342;1700
41342;1600
41342;1900
41322;0200
41322;0900
41322;0600
41322;0400
41322;1200
41322;1500
41322;0500
41322;0300
41322;1100
41322;1400
41322;0800
41322;1000
41322;0700
41322;0100
41342;2100
32263;0540
32599;0904
32599;0919
32599;0914
32599;0901
32599;0911
32599;0912
32599;0929
25459;0533
25459;0534
25459;0536
25459;0538
25502;1149
25502;1146
25502;1160
25502;1211
25502;1135
25502;1134
25502;1145
25502;1151
24366;1216
23983;1417
43322;1439
43322;1441
43323;1432
43323;1401
43323;1433
43323;1428
42622;1505
42782;1532
27521;1851
41225;1103
42922;1428
42923;1421
42924;1438
42925;1443
42926;1432
42927;1445
42928;1411
42929;1444
42930;1413
42931;1416
42932;1431
42933;1422
42934;1433
42935;1441
42942;1412
42943;1449
42944;1424
42062;1417
43323;1431
43323;1429
43324;1903
43325;1931
43326;1942
43327;1833
43327;1836
43327;1828
43327;1832
21830;0229
21830;0215
21830;0217
21830;0216
21848;0138
21848;0123
21848;0122
21848;0127
21830;0211
35243;2111
25464;0828
25491;0814
25491;0805
25491;0811
25491;0806
25491;0817
25491;0815
32221;0600
32221;0700
32221;0800
32221;0900
32221;1000
22623;1920
22238;1252
22238;1256
22238;1263
22238;1260
22238;1264
22238;1265
22238;1266
22238;1411
22209;1824
22209;1825
22209;1826
27367;1420
24061;0220
24061;0221
24061;0219
24061;0237
24061;0229
24061;0227
24061;0215
24061;0234
24061;0239
24061;0230
24061;0238
24061;0236
24061;0216
24061;0233
24061;0217
24061;0228
24061;0231
24061;0213
24061;0226
24061;0235
24061;0211
24061;0214
24039;1114
24039;1145
24039;1101
24039;1141
24039;1129
24039;1122
24039;1106
24039;1133
24039;1119
24039;1149
24039;1120
24039;1144
24039;1112
24039;1127
24039;1142
24039;1102
24039;1135
24039;1111
24039;1124
24039;1130
24039;1134
24039;1121
24039;1146
24039;1151
24039;1160
24043;1749
24043;1748
24043;1717
24043;1742
24043;1743
24043;1729
24043;1755
24043;1718
24043;1719
24043;1738
24043;1711
24043;1723
24043;1725
24043;1703
24043;1740
24043;1751
24043;1744
24043;1739
24043;1736
24043;1702
24043;1714
24043;1721
24043;1724
24043;1750
24043;1622
24043;1627
24043;1620
24043;1612
24043;1617
24043;1644
24043;1662
24043;1663
24043;1636
24043;1653
24043;1648
24043;1634
24043;1638
24043;1633
24043;1635
24043;1624
24043;1632
24043;1640
24043;1664
24043;1657
24043;1613
24043;1665
24043;1621
24043;1630
24038;0814
24038;0821
24038;0817
24038;0831
24038;0827
24038;0815
24038;0829
24038;0830
24038;0819
24038;0807
24038;0805
24038;0822
24038;0828
24038;0811
24038;0826
24038;0833
24038;0834
24045;2012
24045;2024
24045;2028
24045;2023
24045;2004
24045;2015
24045;2021
24045;2011
24045;2017
24045;2022
24045;2014
24045;2018
24045;2027
24045;2019
24045;2020
24045;2030
24045;2025
24045;2003
24045;2002
24045;1933
24045;1922
24045;1929
24045;1926
24045;1919
24045;1903
24045;1917
24045;1936
24045;1911
24045;1943
24045;1940
24045;1920
24045;1931
24045;1938
24045;1924
24045;1942
24045;1923
24045;1941
24045;1913
24045;1939
24045;1925
24045;1928
24045;1927
24036;0631
24036;0615
24036;0617
24036;0618
24036;0620
24036;0612
24036;0628
24036;0604
24036;0622
24036;0626
24036;0623
24036;0625
24036;0616
24036;0633
24036;0605
24036;0632
24036;0627
24036;0621
24036;0624
24036;0619
24036;0719
24036;0714
24036;0702
24036;0701
24036;0728
24036;0709
24036;0722
24036;0716
24036;0713
24036;0706
24036;0720
24036;0711
24036;0723
24036;0704
24035;0118
24035;0124
24035;0125
24035;0106
24035;0101
24035;0138
24035;0111
24035;0119
24035;0128
24035;0136
24035;0121
24035;0135
24035;0105
24035;0127
24035;0123
24035;0122
24035;0137
38122;1548
21304;0714
39682;0001
39683;0001
39968;0221
39968;0227
39968;0228
39968;0230
39968;0233
39968;0231
39968;0226
39982;2004
40002;2018
40005;1943
40004;2019
25458;0821
25458;0822
25495;0438
25495;0434
25495;0439
25495;0441
25495;0432
25495;0430
25495;0436
25495;0437
25504;0127
25504;0138
21304;0719
21304;0702
21304;0701
21304;0728
21304;0709
21304;0722
21304;0716
21304;0713
21304;0706
21304;0720
21304;0711
21304;0723
21304;0704
21304;0814
21304;0821
21304;0817
21304;0831
21304;0827
21304;0815
21304;0829
21304;0830
21304;0819
21304;0807
21304;0805
21304;0822
21304;0828
21304;0811
21304;0826
21304;0833
21304;0834
21304;0906
21304;0928
21304;0938
21304;0941
21304;0937
21304;0919
21304;0911
21304;0904
21304;0935
21304;0926
21304;0901
21304;0914
21304;0940
21304;0912
21304;0929
21304;1027
21304;1003
21304;1004
21304;1034
21304;1001
21304;1037
21304;1029
21304;1032
21304;1002
21304;1021
21304;1046
21304;1017
21304;1018
21304;1014
21304;1026
21304;1112
21304;1111
21988;0301
21988;0220
21988;0221
21988;0219
21988;0237
21988;0229
21988;0227
21988;0215
21988;0234
21988;0239
21988;0230
21988;0238
21988;0236
21988;0216
21988;0233
21988;0217
21988;0228
21988;0213
21988;0226
21988;0235
21988;0211
21988;0214
21449;0941
21449;0940
21449;0938
21449;0929
21449;0937
21449;0935
21449;0928
21449;0919
21449;0911
21449;0912
