"vurderingid";"created";"nettstednavn";"url";"poeng";"maxpoeng";"snittprosent";"stjerner";"tilgang_poeng";"tilgang_maxpoeng";"brukertilpass_poeng";"brukertilpass_maxpoeng";"nyttig_poeng";"nyttig_maxpoeng"
"18773";"05/30/2013 12:54:29";"Strand kommune";"http://www.strand.kommune.no";"75";"100";"75";"5";"28";"36";"17";"29";"30";"35"
"18258";"04/23/2013 09:33:11";"Stranda kommune";"http://www.stranda.kommune.no/";"59";"100";"59";"4";"21";"36";"16";"29";"22";"35"
"18174";"04/19/2013 13:47:32";"Stryn kommune";"http://www.stryn.kommune.no";"54";"100";"54";"3";"23";"36";"17";"29";"14";"35"
"18635";"05/19/2013 11:58:11";"Sula kommune";"http://www.sula.kommune.no";"52";"100";"52";"3";"23";"36";"13";"29";"16";"35"
"18774";"05/30/2013 12:56:47";"Suldal kommune";"http://www.suldal.net/";"73";"100";"73";"5";"30";"36";"15";"29";"28";"35"
"18054";"04/10/2013 12:28:05";"Sund kommune";"http://www.sund.kommune.no/";"83";"100";"83";"6";"31";"36";"25";"29";"27";"35"
"18900";"06/09/2013 07:55:38";"Sunnaas sykehus HF";"http://www.sunnaas.no/";"53";"100";"53";"3";"20";"36";"15";"29";"18";"35"
"18231";"04/21/2013 19:34:17";"Sunndal kommune";"http://www.sunndal.kommune.no/";"65";"100";"65";"4";"24";"36";"18";"29";"23";"35"
"18234";"04/21/2013 19:34:54";"Surnadal kommune";"http://www.surnadal.kommune.no/";"66";"100";"66";"4";"27";"36";"18";"29";"21";"35"
"18636";"05/19/2013 13:10:43";"Sveio kommune";"http://www.sveio.kommune.no";"63";"100";"63";"4";"30";"36";"14";"29";"19";"35"
"18771";"05/30/2013 11:33:35";"Svelvik kommune";"http://www.svelvik.kommune.no/";"66";"100";"66";"4";"26";"36";"19";"29";"21";"35"
"18802";"05/31/2013 14:22:30";"Sykehusapotekene HF";"http://www.sykehusapotekene.no";"42";"100";"42";"2";"11";"36";"13";"29";"18";"35"
"18803";"05/31/2013 14:22:50";"Sykehusapotekene i Midt-Norge HF";"http://www.sykehusapoteket.no/";"58";"100";"58";"4";"21";"36";"18";"29";"19";"35"
"18804";"05/31/2013 14:23:05";"Sykehusapoteket Nord HF";"http://www.sykehusapotek-nord.no/";"50";"100";"50";"3";"18";"36";"17";"29";"15";"35"
"18901";"06/09/2013 07:56:01";"Sykehuset i Vestfold HF";"http://www.siv.no/";"47";"100";"47";"3";"16";"36";"16";"29";"15";"35"
"18902";"06/09/2013 07:56:19";"Sykehuset Innlandet HF";"http://www.sykehuset-innlandet.no/";"33";"100";"33";"2";"9";"36";"13";"29";"11";"35"
"18903";"06/09/2013 07:56:36";"Sykehuset Telemark HF";"http://www.sykehuset-telemark.no";"50";"100";"50";"3";"12";"36";"16";"29";"22";"35"
"18904";"06/09/2013 07:56:53";"Sykehuset Østfold HF";"http://www.sykehuset-ostfold.no/";"40";"100";"40";"2";"11";"36";"15";"29";"14";"35"
"18646";"05/20/2013 07:45:35";"Sykkylven kommune";"http://www.sykkylven.kommune.no";"47";"100";"47";"3";"9";"36";"15";"29";"23";"35"
"18837";"06/03/2013 07:20:34";"Sysselmannen på Svalbard";"http://www.sysselmannen.no";"60";"100";"60";"4";"19";"36";"22";"29";"19";"35"
"18225";"04/21/2013 18:51:37";"Søgne kommune";"http://www.sogne.kommune.no";"83";"100";"83";"6";"28";"36";"28";"29";"27";"35"
"18008";"04/08/2013 08:10:59";"Sømna kommune";"http://www.somna.kommune.no/";"53";"100";"53";"3";"25";"36";"17";"29";"11";"35"
"18647";"05/20/2013 08:43:40";"Søndre Land kommune";"http://www.sondre-land.kommune.no";"54";"100";"54";"3";"15";"36";"18";"29";"21";"35"
"18158";"04/18/2013 13:18:23";"Sør-Aurdal kommune";"http://www.sor-aurdal.kommune.no/";"62";"100";"62";"4";"25";"36";"17";"29";"20";"35"
"18648";"05/20/2013 10:21:14";"Sørfold kommune";"http://www.sorfold.kommune.no";"75";"100";"75";"5";"33";"36";"21";"29";"21";"35"
"18261";"04/23/2013 09:36:59";"Sør-Fron kommune";"http://www.sor-fron.kommune.no/";"56";"100";"56";"3";"20";"36";"16";"29";"20";"35"
"18800";"05/31/2013 14:21:48";"Sørlandet Sykehus HF";"http://www.sshf.no/";"38";"100";"38";"2";"11";"36";"15";"29";"12";"35"
"18649";"05/20/2013 11:10:43";"Sør-Odal kommune";"http://www.sor-odal.kommune.no/";"56";"100";"56";"3";"19";"36";"14";"29";"23";"35"
"18650";"05/20/2013 13:06:31";"Sørreisa kommune";"http://www.sorreisa.kommune.no/";"56";"100";"56";"3";"21";"36";"21";"29";"14";"35"
"18838";"06/03/2013 09:34:07";"Sør-Trøndelag fylkeskommune";"http://www.stfk.no";"70";"100";"70";"5";"22";"36";"24";"29";"24";"35"
"18581";"05/13/2013 15:01:41";"Sørum kommune";"http://www.sorum.kommune.no/";"97";"100";"97";"6";"34";"36";"28";"29";"35";"35"
"18651";"05/21/2013 08:12:19";"Sør-Varanger kommune";"http://www.sor-varanger.kommune.no";"68";"100";"68";"4";"22";"36";"21";"29";"25";"35"
"18652";"05/21/2013 09:39:00";"Tana kommune - Deanu gielda";"http://www.tana.kommune.no";"73";"100";"73";"5";"29";"36";"25";"29";"19";"35"
"18840";"06/03/2013 10:34:00";"Teknologirådet";"http://www.teknologiradet.no/";"60";"100";"60";"4";"15";"36";"20";"29";"25";"35"
"18626";"05/18/2013 08:33:03";"Telemark fylkeskommune";"http://www.telemark-fk.no/";"55";"100";"55";"3";"18";"36";"13";"29";"24";"35"
"18259";"04/23/2013 09:35:07";"Time kommune";"http://www.time.kommune.no";"66";"100";"66";"4";"27";"36";"17";"29";"22";"35"
"18235";"04/21/2013 19:35:08";"Tingvoll kommune";"http://www.tingvoll.kommune.no/";"64";"100";"64";"4";"27";"36";"19";"29";"18";"35"
"18170";"04/19/2013 10:11:21";"Tinn kommune";"http://www.tinn.kommune.no";"54";"100";"54";"3";"21";"36";"13";"29";"20";"35"
"18264";"04/23/2013 10:53:04";"Tjeldsund kommune";"http://www.tjeldsund.kommune.no/";"48";"100";"48";"3";"21";"36";"17";"29";"10";"35"
"18519";"05/07/2013 09:52:30";"Tjøme kommune";"http://www.tjome.kommune.no/";"73";"100";"73";"5";"24";"36";"21";"29";"28";"35"
"18653";"05/21/2013 10:41:27";"Tokke kommune";"http://www.tokke.kommune.no/";"56";"100";"56";"3";"23";"36";"18";"29";"15";"35"
"17657";"03/12/2013 12:02:24";"Tolga kommune";"http://www.tolga.kommune.no/";"39";"100";"39";"2";"17";"36";"16";"29";"6";"35"
"18817";"06/01/2013 08:40:47";"Toll- og avgiftsdirektoratet";"http://www.toll.no/";"69";"100";"69";"4";"24";"36";"21";"29";"24";"35"
"18654";"05/21/2013 11:30:29";"Torsken kommune";"http://www.torsken.kommune.no";"40";"100";"40";"2";"21";"36";"13";"29";"6";"35"
"18655";"05/21/2013 12:10:16";"Tranøy kommune";"http://www.tranoy.kommune.no/";"50";"100";"50";"3";"27";"36";"19";"29";"4";"35"
"18816";"06/01/2013 07:24:02";"Troms fylkeskommune";"http://www.tromsfylke.no/";"74";"100";"74";"5";"30";"36";"22";"29";"22";"35"
"18656";"05/21/2013 15:22:44";"Tromsø kommune";"http://www.tromso.kommune.no";"80";"100";"80";"6";"28";"36";"26";"29";"26";"35"
"18785";"05/31/2013 11:28:42";"Trondheim kommune";"http://www.trondheim.kommune.no/";"77";"100";"77";"5";"24";"36";"25";"29";"28";"35"
"18666";"05/22/2013 08:53:06";"Trysil kommune";"http://www.trysil.kommune.no";"55";"100";"55";"3";"16";"36";"16";"29";"23";"35"
"18471";"05/03/2013 15:25:22";"Træna kommune";"http://www.trana.kommune.no/";"33";"100";"33";"2";"11";"36";"14";"29";"8";"35"
"17734";"03/16/2013 14:06:31";"Trøgstad kommune";"http://www.trogstad.kommune.no";"61";"100";"61";"4";"19";"36";"24";"29";"18";"35"
"18328";"04/25/2013 16:23:22";"Tvedestrand kommune";"http://www.tvedestrand.kommune.no/";"59";"100";"59";"4";"25";"36";"18";"29";"16";"35"
"17890";"03/25/2013 14:05:24";"Tydal kommune";"http://www.tydal.kommune.no";"52";"100";"52";"3";"16";"36";"14";"29";"22";"35"
"17658";"03/12/2013 12:02:53";"Tynset kommune";"http://www.tynset.kommune.no/";"53";"100";"53";"3";"20";"36";"17";"29";"16";"35"
"18263";"04/23/2013 10:52:38";"Tysfjord kommune";"http://www.tysfjord.kommune.no";"55";"100";"55";"3";"17";"36";"18";"29";"20";"35"
"18667";"05/22/2013 10:07:50";"Tysnes kommune";"http://www.tysnes.kommune.no/";"49";"100";"49";"3";"22";"36";"19";"29";"8";"35"
"18016";"04/08/2013 18:53:12";"Tysvær kommune";"http://www.tysver.kommune.no/";"52";"100";"52";"3";"21";"36";"17";"29";"14";"35"
"18518";"05/07/2013 09:52:06";"Tønsberg kommune";"http://www.tonsberg.kommune.no";"57";"100";"57";"3";"19";"36";"18";"29";"20";"35"
"18818";"06/01/2013 09:46:58";"UDI - Utlendingsdirektoratet";"http://www.udi.no/";"62";"100";"62";"4";"18";"36";"19";"29";"25";"35"
"17910";"03/28/2013 22:41:37";"Ullensaker kommune";"http://www.ullensaker.kommune.no/";"72";"100";"72";"5";"22";"36";"24";"29";"26";"35"
"18668";"05/22/2013 11:19:47";"Ullensvang herad";"http://www.ullensvang.herad.no/";"40";"100";"40";"2";"14";"36";"9";"29";"17";"35"
"17883";"03/25/2013 13:45:58";"Ulstein kommune";"http://www.ulstein.kommune.no/";"42";"100";"42";"2";"12";"36";"11";"29";"19";"35"
"18260";"04/23/2013 09:35:13";"Ulvik herad";"http://www.ulvik.kommune.no/";"49";"100";"49";"3";"26";"36";"12";"29";"11";"35"
"18819";"06/01/2013 12:05:04";"ung.no";"http://www.ung.no/";"71";"100";"71";"5";"18";"36";"19";"29";"34";"35"
"18784";"05/31/2013 11:28:37";"Universitetet for miljø- og biovitenskap";"http://www.umb.no";"65";"100";"65";"4";"25";"36";"21";"29";"19";"35"
"18783";"05/31/2013 11:28:32";"Universitetet i Agder";"http://www.uia.no/";"61";"100";"61";"4";"21";"36";"19";"29";"21";"35"
"18782";"05/31/2013 11:28:27";"Universitetet i Bergen";"http://www.uib.no/";"71";"100";"71";"5";"27";"36";"22";"29";"22";"35"
"18318";"04/25/2013 10:35:22";"Universitetet i Nordland";"http://uin.no/";"49";"100";"49";"3";"15";"36";"14";"29";"20";"35"
"18781";"05/31/2013 11:28:23";"Universitetet i Oslo";"http://www.uio.no/";"62";"100";"62";"4";"23";"36";"20";"29";"19";"35"
"18780";"05/31/2013 11:28:18";"Universitetet i Stavanger";"http://www.uis.no";"68";"100";"68";"4";"24";"36";"26";"29";"18";"35"
"18779";"05/31/2013 11:28:13";"Universitetet i Tromsø";"http://www.uit.no/";"51";"100";"51";"3";"18";"36";"16";"29";"17";"35"
"18799";"05/31/2013 14:19:41";"Universitetssykehuset Nord-Norge HF";"http://www.unn.no/";"51";"100";"51";"3";"15";"36";"21";"29";"15";"35"
"18820";"06/01/2013 13:28:39";"Utdanning.no";"http://www.utdanning.no/";"94";"100";"94";"6";"33";"36";"27";"29";"34";"35"
"18821";"06/01/2013 14:45:13";"Utdanningsdirektoratet";"http://www.utdanningsdirektoratet.no/";"78";"100";"78";"5";"30";"36";"25";"29";"23";"35"
"19002";"06/17/2013 13:32:14";"Utenriksdepartementet";"http://www.regjeringen.no/nb/dep/ud";"72";"100";"72";"5";"27";"36";"27";"29";"18";"35"
"18822";"06/01/2013 17:21:10";"Utlendingsnemnda";"http://www.une.no/";"65";"100";"65";"4";"21";"36";"19";"29";"25";"35"
"18669";"05/22/2013 12:23:03";"Utsira kommune";"http://www.utsira.kommune.no";"47";"100";"47";"3";"22";"36";"15";"29";"10";"35"
"18670";"05/22/2013 14:26:06";"Vadsø kommune";"http://www.vadso.kommune.no/";"56";"100";"56";"3";"17";"36";"20";"29";"19";"35"
"18323";"04/25/2013 10:45:30";"Vaksdal kommune";"http://www.vaksdal.kommune.no/";"62";"100";"62";"4";"25";"36";"16";"29";"21";"35"
"18676";"05/23/2013 08:01:56";"Valle kommune";"http://www.valle.kommune.no";"47";"100";"47";"3";"16";"36";"12";"29";"19";"35"
"18156";"04/18/2013 13:16:39";"Vang kommune";"http://www.vang.kommune.no/";"59";"100";"59";"4";"23";"36";"17";"29";"19";"35"
"17882";"03/25/2013 13:45:44";"Vanylven kommune";"http://www.vanylven.kommune.no";"40";"100";"40";"2";"11";"36";"10";"29";"19";"35"
"18926";"06/11/2013 14:07:02";"Vardø kommune";"http://www.vardo.kommune.no";"46";"100";"46";"3";"16";"36";"15";"29";"15";"35"
"18677";"05/23/2013 08:56:19";"Vefsn kommune";"http://www.vefsn.kommune.no/";"76";"100";"76";"5";"23";"36";"25";"29";"28";"35"
"18009";"04/08/2013 08:11:13";"Vega kommune";"http://www.vega.kommune.no/";"55";"100";"55";"3";"27";"36";"16";"29";"12";"35"
"18326";"04/25/2013 14:51:53";"Vegårshei kommune";"http://www.vegarshei.kommune.no/";"52";"100";"52";"3";"23";"36";"15";"29";"14";"35"
"18227";"04/21/2013 18:52:01";"Vennesla kommune";"http://www.vennesla.kommune.no";"64";"100";"64";"4";"22";"36";"19";"29";"23";"35"
"18678";"05/23/2013 10:18:11";"Verdal kommune";"http://www.verdal.kommune.no/";"72";"100";"72";"5";"25";"36";"19";"29";"28";"35"
"18679";"05/23/2013 11:21:31";"Verran kommune";"http://www.verran.kommune.no/";"56";"100";"56";"3";"22";"36";"18";"29";"16";"35"
"18806";"05/31/2013 16:55:31";"Vest-Agder fylkeskommune";"http://www.vaf.no/";"45";"100";"45";"3";"14";"36";"23";"29";"8";"35"
"18680";"05/23/2013 14:02:16";"Vestby kommune";"http://www.vestby.kommune.no/";"77";"100";"77";"5";"30";"36";"21";"29";"26";"35"
"18805";"05/31/2013 15:46:08";"Vestfold fylkeskommune";"http://www.vfk.no";"65";"100";"65";"4";"30";"36";"21";"29";"14";"35"
"18686";"05/23/2013 20:46:56";"Vestnes kommune";"http://www.vestnes.kommune.no";"49";"100";"49";"3";"19";"36";"12";"29";"18";"35"
"18155";"04/18/2013 13:16:04";"Vestre Slidre kommune";"http://www.vestre-slidre.kommune.no";"59";"100";"59";"4";"26";"36";"16";"29";"17";"35"
"18687";"05/24/2013 08:19:04";"Vestre Toten kommune";"http://www.vestre-toten.kommune.no/";"76";"100";"76";"5";"28";"36";"23";"29";"25";"35"
"18796";"05/31/2013 12:01:44";"Vestre Viken HF";"http://www.vestreviken.no/";"42";"100";"42";"2";"14";"36";"16";"29";"12";"35"
"18688";"05/24/2013 09:25:09";"Vestvågøy kommune";"http://www.vestvagoy.kommune.no/";"63";"100";"63";"4";"19";"36";"18";"29";"26";"35"
"18007";"04/08/2013 08:10:18";"Vevelstad kommune";"http://www.vevelstad.kommune.no/";"40";"100";"40";"2";"20";"36";"17";"29";"3";"35"
"18133";"04/15/2013 12:09:23";"Vik kommune";"http://www.vik.kommune.no/";"85";"100";"85";"6";"33";"36";"25";"29";"27";"35"
"18689";"05/24/2013 10:51:41";"Vikna kommune";"http://www.vikna.kommune.no/";"29";"100";"29";"1";"9";"36";"8";"29";"12";"35"
"18690";"05/24/2013 12:03:21";"Vindafjord kommune";"http://www.vindafjord.kommune.no";"69";"100";"69";"4";"25";"36";"19";"29";"25";"35"
"17879";"03/25/2013 13:39:13";"Vinje kommune";"http://www.vinje.kommune.no/";"59";"100";"59";"4";"19";"36";"16";"29";"24";"35"
"17886";"03/25/2013 13:46:59";"Volda kommune";"http://www.volda.kommune.no";"49";"100";"49";"3";"15";"36";"11";"29";"23";"35"
"18930";"06/11/2013 18:11:36";"Voss kommune";"http://www.voss.kommune.no/";"59";"100";"59";"4";"22";"36";"17";"29";"20";"35"
"18778";"05/31/2013 10:56:14";"Vox, nasjonalt senter for læring i arbeidslivet";"http://www.vox.no/";"59";"100";"59";"4";"17";"36";"20";"29";"22";"35"
"18218";"04/21/2013 18:23:54";"Værøy kommune";"http://www.varoy.kommune.no";"31";"100";"31";"2";"13";"36";"8";"29";"10";"35"
"18221";"04/21/2013 18:24:27";"Vågan kommune";"http://www.vagan.kommune.no";"35";"100";"35";"2";"9";"36";"6";"29";"20";"35"
"18302";"04/24/2013 14:52:19";"Vågsøy kommune";"http://www.vagsoy.kommune.no";"54";"100";"54";"3";"23";"36";"15";"29";"16";"35"
"18047";"04/10/2013 12:20:03";"Vågå kommune";"http://www.vaga.kommune.no";"60";"100";"60";"4";"18";"36";"16";"29";"26";"35"
"18726";"05/26/2013 07:29:35";"Våler kommune i Solør (Hedmark)";"http://www.vaaler-he.kommune.no/";"51";"100";"51";"3";"15";"36";"17";"29";"19";"35"
"18727";"05/26/2013 08:40:28";"Våler kommune (Østfold)";"http://www.valer-of.kommune.no/";"58";"100";"58";"4";"26";"36";"19";"29";"13";"35"
"18574";"05/12/2013 12:31:29";"Økokrim";"http://www.okokrim.no/";"87";"100";"87";"6";"32";"36";"23";"29";"32";"35"
"18411";"04/29/2013 16:12:59";"Øksnes kommune";"http://www.oksnes.kommune.no";"44";"100";"44";"3";"20";"36";"14";"29";"10";"35"
"18027";"04/09/2013 09:45:43";"Ørland kommune";"http://www.orland.kommune.no/";"54";"100";"54";"3";"19";"36";"15";"29";"20";"35"
"18697";"05/25/2013 15:06:43";"Ørskog kommune";"http://www.orskog.kommune.no/";"46";"100";"46";"3";"17";"36";"14";"29";"15";"35"
"17885";"03/25/2013 13:46:45";"Ørsta kommune";"http://www.orsta.kommune.no";"42";"100";"42";"2";"13";"36";"11";"29";"18";"35"
"18776";"05/31/2013 07:06:23";"Østfold fylkeskommune";"http://www.ostfold-f.kommune.no";"67";"100";"67";"4";"23";"36";"22";"29";"22";"35"
"18696";"05/25/2013 14:14:55";"Østre Toten kommune";"http://www.ostre-toten.kommune.no/";"87";"100";"87";"6";"33";"36";"25";"29";"29";"35"
"18681";"05/23/2013 15:36:01";"Øvre Eiker kommune";"http://www.ovre-eiker.kommune.no";"48";"100";"48";"3";"16";"36";"14";"29";"18";"35"
"18173";"04/19/2013 10:14:03";"Øyer kommune";"http://www.oyer.kommune.no";"77";"100";"77";"5";"27";"36";"26";"29";"24";"35"
"18932";"06/11/2013 19:38:37";"Øygarden kommune";"http://www.oygarden.kommune.no";"72";"100";"72";"5";"27";"36";"19";"29";"26";"35"
"18157";"04/18/2013 13:17:54";"Øystre Slidre kommune";"http://www.oystre-slidre.kommune.no/";"64";"100";"64";"4";"24";"36";"18";"29";"22";"35"
"18026";"04/09/2013 09:45:23";"Åfjord kommune";"http://www.afjord.kommune.no/";"49";"100";"49";"3";"20";"36";"16";"29";"13";"35"
"17875";"03/25/2013 12:31:10";"Ål kommune";"http://www.aal.kommune.no/";"59";"100";"59";"4";"18";"36";"21";"29";"20";"35"
"17855";"03/21/2013 22:13:55";"Ålesund kommune";"http://www.alesund.kommune.no/";"69";"100";"69";"4";"23";"36";"20";"29";"26";"35"
"17846";"03/21/2013 14:08:20";"Åmli kommune";"http://www.amli.kommune.no";"59";"100";"59";"4";"22";"36";"19";"29";"18";"35"
"17845";"03/21/2013 11:37:22";"Åmot kommune";"http://www.amot.kommune.no/";"52";"100";"52";"3";"18";"36";"16";"29";"18";"35"
"17835";"03/20/2013 18:27:27";"Årdal kommune";"http://www.ardal.kommune.no";"73";"100";"73";"5";"30";"36";"24";"29";"19";"35"
"17815";"03/19/2013 14:37:37";"Ås kommune";"http://www.as.kommune.no";"76";"100";"76";"5";"29";"36";"24";"29";"23";"35"
"17786";"03/18/2013 20:26:42";"Åseral kommune";"http://www.aseral.kommune.no/";"43";"100";"43";"3";"11";"36";"16";"29";"16";"35"
"17735";"03/16/2013 15:45:41";"Åsnes kommune";"http://www.asnes.kommune.no/";"62";"100";"62";"4";"26";"36";"13";"29";"23";"35"
